order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount_pct,total_amount,region,channel,order_status
ORD-001292,2024-01-13,CUST-01721,Plant Pot,Home & Kitchen,1,17.12,10,15.41,Midwest,Social Media,Cancelled
ORD-001062,2024-01-13,CUST-01263,Wireless Earbuds,Electronics,1,86.99,5,82.64,International,Website,Cancelled
ORD-003246,2024-01-13,CUST-01443,Baseball Cap,Clothing,1,24.59,0,24.59,West,Website,Completed
ORD-001102,2024-01-13,CUST-00499,Scented Candle,Home & Kitchen,1,9.77,0,9.77,Midwest,Website,Cancelled
ORD-000762,2024-01-13,CUST-00409,Kitchen Scale,Home & Kitchen,1,30.94,0,30.94,South,Website,Refunded
ORD-000195,2024-01-13,CUST-01265,Kitchen Scale,Home & Kitchen,1,34.1,0,34.1,East,Website,Completed
ORD-002823,2024-01-13,CUST-00676,Face Moisturizer,Beauty,1,29.14,0,29.14,East,Mobile App,Completed
ORD-002929,2024-01-13,CUST-00509,Scented Candle,Home & Kitchen,2,16.21,20,25.94,South,Email,Cancelled
ORD-002650,2024-01-13,CUST-01332,Face Moisturizer,Beauty,1,36.11,0,36.11,East,Website,Completed
ORD-000432,2024-01-14,CUST-00848,Plant Pot,Home & Kitchen,3,19.55,0,58.65,East,Mobile App,Completed
ORD-002168,2024-01-14,CUST-00555,Kitchen Scale,Home & Kitchen,1,35.16,0,35.16,West,Website,Completed
ORD-002102,2024-01-14,CUST-01865,Winter Jacket,Clothing,1,81.98,0,81.98,South,Email,Completed
ORD-002791,2024-01-14,CUST-01741,Lip Balm Set,Beauty,1,9.34,10,8.41,Midwest,Social Media,Completed
ORD-001964,2024-01-14,CUST-01744,Sunscreen SPF 50,Beauty,2,22.16,0,44.32,International,Website,Completed
ORD-000925,2024-01-14,CUST-01259,Sunscreen SPF 50,Beauty,1,18.22,0,18.22,South,Mobile App,Completed
ORD-000703,2024-01-14,CUST-00905,Bluetooth Speaker,Electronics,1,47.02,0,47.02,South,Website,Completed
ORD-001211,2024-01-14,CUST-01665,Coffee Mug Set,Home & Kitchen,2,25.12,0,50.24,West,Marketplace,Completed
ORD-001462,2024-01-14,CUST-01089,Cotton T-Shirt,Clothing,1,25.67,0,25.67,East,Website,Completed
ORD-001840,2024-01-14,CUST-00500,USB-C Cable,Electronics,1,13.31,0,13.31,West,Social Media,Completed
ORD-001873,2024-01-14,CUST-01428,Phone Case,Electronics,1,26.83,5,25.49,Midwest,Website,Completed
ORD-000744,2024-01-14,CUST-01063,Phone Case,Electronics,1,19.42,0,19.42,Midwest,Marketplace,Completed
ORD-002106,2024-01-14,CUST-01544,Bluetooth Speaker,Electronics,1,36.66,0,36.66,South,Mobile App,Completed
ORD-000236,2024-01-14,CUST-01656,Sheet Mask Pack,Beauty,2,13.44,20,21.5,East,Website,Completed
ORD-001810,2024-01-14,CUST-01774,Throw Blanket,Home & Kitchen,1,46.35,20,37.08,East,Email,Completed
ORD-002176,2024-01-14,CUST-01513,Scented Candle,Home & Kitchen,1,17.72,0,17.72,West,Website,Completed
ORD-003257,2024-01-14,CUST-00804,Phone Case,Electronics,1,30.72,0,30.72,International,Mobile App,Completed
ORD-003292,2024-01-14,CUST-01955,Face Moisturizer,Beauty,1,26.04,0,26.04,Midwest,Social Media,Completed
ORD-001241,2024-01-14,CUST-00105,Hair Oil,Beauty,1,16.71,10,15.04,Midwest,Website,Completed
ORD-002933,2024-01-14,CUST-01675,Phone Case,Electronics,2,20.57,0,41.14,West,Mobile App,Completed
ORD-000545,2024-01-14,CUST-01159,Running Shoes,Clothing,1,85.86,0,85.86,East,Mobile App,Completed
ORD-000358,2024-01-14,CUST-00848,Lip Balm Set,Beauty,2,8.82,15,14.99,Midwest,Mobile App,Refunded
ORD-002612,2024-01-14,CUST-00687,Kitchen Scale,Home & Kitchen,1,24.7,0,24.7,Midwest,Website,Completed
ORD-001167,2024-01-15,CUST-00532,Sheet Mask Pack,Beauty,2,14.31,0,28.62,Midwest,Website,Refunded
ORD-002179,2024-01-15,CUST-00811,Face Moisturizer,Beauty,1,30.99,0,30.99,West,Website,Cancelled
ORD-000249,2024-01-15,CUST-01032,Face Moisturizer,Beauty,1,18.6,0,18.6,Midwest,Website,Completed
ORD-000618,2024-01-15,CUST-00533,Sunscreen SPF 50,Beauty,1,20.19,0,20.19,East,Marketplace,Completed
ORD-000620,2024-01-15,CUST-00547,Lip Balm Set,Beauty,2,12.5,0,25.0,West,Mobile App,Completed
ORD-001827,2024-01-15,CUST-00455,Hair Oil,Beauty,1,15.02,0,15.02,West,Mobile App,Completed
ORD-001492,2024-01-15,CUST-01237,Sheet Mask Pack,Beauty,1,19.68,0,19.68,East,Social Media,Cancelled
ORD-002320,2024-01-15,CUST-00319,Portable Charger,Electronics,2,39.73,5,75.49,West,Website,Refunded
ORD-001070,2024-01-15,CUST-00282,Scented Candle,Home & Kitchen,1,18.05,0,18.05,West,Social Media,Refunded
ORD-003363,2024-01-15,CUST-01465,Running Shoes,Clothing,1,84.22,0,84.22,International,Mobile App,Completed
ORD-000569,2024-01-15,CUST-01663,Denim Jeans,Clothing,1,40.45,0,40.45,South,Mobile App,Completed
ORD-002562,2024-01-16,CUST-00179,Sunscreen SPF 50,Beauty,1,16.92,0,16.92,East,Website,Completed
ORD-000035,2024-01-16,CUST-01976,Phone Case,Electronics,1,14.85,10,13.37,East,Social Media,Completed
ORD-000654,2024-01-16,CUST-00422,Lip Balm Set,Beauty,1,12.34,0,12.34,East,Social Media,Completed
ORD-000040,2024-01-16,CUST-00706,Portable Charger,Electronics,1,41.3,0,41.3,West,Website,Completed
ORD-000225,2024-01-16,CUST-00412,Kitchen Scale,Home & Kitchen,1,37.6,0,37.6,West,Website,Completed
ORD-002254,2024-01-16,CUST-01042,Plant Pot,Home & Kitchen,1,19.46,10,17.51,South,Email,Completed
ORD-000959,2024-01-16,CUST-01055,Cotton T-Shirt,Clothing,2,25.4,20,40.64,International,Mobile App,Completed
ORD-003372,2024-01-16,CUST-01767,Face Moisturizer,Beauty,1,19.6,10,17.64,South,Mobile App,Completed
ORD-001761,2024-01-16,CUST-01297,Throw Blanket,Home & Kitchen,1,31.39,0,31.39,South,Social Media,Cancelled
ORD-002149,2024-01-16,CUST-00985,Lip Balm Set,Beauty,1,10.98,0,10.98,East,Website,Refunded
ORD-003401,2024-01-16,CUST-01011,Lip Balm Set,Beauty,1,9.89,25,7.42,Midwest,Website,Cancelled
ORD-000627,2024-01-16,CUST-01080,Scented Candle,Home & Kitchen,1,10.32,0,10.32,Midwest,Mobile App,Completed
ORD-001172,2024-01-16,CUST-00098,Kitchen Scale,Home & Kitchen,1,24.53,0,24.53,South,Website,Completed
ORD-000387,2024-01-16,CUST-00391,Scented Candle,Home & Kitchen,1,18.99,25,14.24,West,Marketplace,Cancelled
ORD-001616,2024-01-17,CUST-01513,Phone Case,Electronics,2,22.72,0,45.44,East,Mobile App,Cancelled
ORD-000575,2024-01-17,CUST-00532,Running Shoes,Clothing,2,85.43,0,170.86,East,Social Media,Completed
ORD-002454,2024-01-17,CUST-01634,Denim Jeans,Clothing,3,52.89,10,142.8,South,Marketplace,Completed
ORD-001280,2024-01-17,CUST-00649,Sheet Mask Pack,Beauty,3,17.64,15,44.98,East,Website,Cancelled
ORD-001249,2024-01-17,CUST-02023,Lip Balm Set,Beauty,1,14.32,0,14.32,West,Mobile App,Completed
ORD-001325,2024-01-17,CUST-01807,Running Shoes,Clothing,2,102.64,0,205.28,West,Mobile App,Refunded
ORD-001567,2024-01-17,CUST-00609,Lip Balm Set,Beauty,1,10.68,0,10.68,West,Website,Completed
ORD-002130,2024-01-17,CUST-00789,Cotton T-Shirt,Clothing,1,22.96,25,17.22,South,Website,Completed
ORD-001200,2024-01-17,CUST-01230,Face Moisturizer,Beauty,1,25.21,0,25.21,West,Mobile App,Completed
ORD-000806,2024-01-17,CUST-00552,Sheet Mask Pack,Beauty,1,10.92,0,10.92,East,Website,Completed
ORD-002817,2024-01-17,CUST-00358,Lip Balm Set,Beauty,2,9.52,0,19.04,East,Website,Completed
ORD-003477,2024-01-17,CUST-00532,Cotton T-Shirt,Clothing,1,17.54,5,16.66,Midwest,Marketplace,Refunded
ORD-001307,2024-01-17,CUST-00569,Throw Blanket,Home & Kitchen,1,49.84,0,49.84,West,Mobile App,Completed
ORD-001476,2024-01-17,CUST-00262,Hair Oil,Beauty,3,17.25,0,51.75,South,Website,Completed
ORD-000677,2024-01-17,CUST-01465,Hair Oil,Beauty,1,22.57,0,22.57,East,Social Media,Refunded
ORD-002018,2024-01-17,CUST-00934,Kitchen Scale,Home & Kitchen,2,20.25,20,32.4,Midwest,Mobile App,Completed
ORD-003287,2024-01-17,CUST-01467,Portable Charger,Electronics,1,34.03,0,34.03,East,Website,Completed
ORD-002785,2024-01-17,CUST-01687,Cotton T-Shirt,Clothing,1,19.65,10,17.69,West,Mobile App,Cancelled
ORD-000873,2024-01-17,CUST-01693,Running Shoes,Clothing,1,83.3,5,79.14,International,Website,Cancelled
ORD-003486,2024-01-17,CUST-01175,Plant Pot,Home & Kitchen,1,15.39,20,12.31,West,Marketplace,Refunded
ORD-002397,2024-01-17,CUST-00456,Bluetooth Speaker,Electronics,2,52.74,0,105.48,International,Website,Completed
ORD-002189,2024-01-17,CUST-00918,Winter Jacket,Clothing,1,111.23,0,111.23,International,Email,Completed
ORD-001068,2024-01-17,CUST-00314,Hair Oil,Beauty,1,21.44,10,19.3,West,Website,Completed
ORD-002969,2024-01-17,CUST-00454,Coffee Mug Set,Home & Kitchen,1,20.65,0,20.65,East,Mobile App,Cancelled
ORD-000227,2024-01-17,CUST-00830,Coffee Mug Set,Home & Kitchen,1,20.4,0,20.4,West,Website,Refunded
ORD-001648,2024-01-18,CUST-01786,Sunscreen SPF 50,Beauty,1,23.76,0,23.76,East,Mobile App,Completed
ORD-000412,2024-01-18,CUST-01204,Portable Charger,Electronics,1,24.2,0,24.2,South,Marketplace,Completed
ORD-002449,2024-01-18,CUST-02074,Running Shoes,Clothing,1,88.08,0,88.08,West,Marketplace,Cancelled
ORD-002956,2024-01-18,CUST-00532,Throw Blanket,Home & Kitchen,1,38.45,0,38.45,East,Website,Refunded
ORD-001549,2024-01-18,CUST-00280,Hair Oil,Beauty,3,16.18,0,48.54,West,Social Media,Completed
ORD-002942,2024-01-18,CUST-00182,Sunscreen SPF 50,Beauty,1,20.1,20,16.08,International,Social Media,Completed
ORD-000171,2024-01-18,CUST-01917,Hair Oil,Beauty,1,20.03,0,20.03,Midwest,Mobile App,Completed
ORD-000502,2024-01-18,CUST-00800,Hair Oil,Beauty,2,15.56,0,31.12,West,Marketplace,Completed
ORD-002665,2024-01-18,CUST-01955,Denim Jeans,Clothing,1,64.52,25,48.39,West,Social Media,Completed
ORD-001490,2024-01-18,CUST-01987,Wireless Earbuds,Electronics,1,69.16,0,69.16,West,Mobile App,Completed
ORD-000051,2024-01-18,CUST-01501,Plant Pot,Home & Kitchen,2,11.47,0,22.94,Midwest,Email,Completed
ORD-002032,2024-01-18,CUST-01716,Kitchen Scale,Home & Kitchen,1,22.49,0,22.49,East,Mobile App,Cancelled
ORD-000217,2024-01-18,CUST-01098,Bluetooth Speaker,Electronics,1,42.18,10,37.96,East,Website,Completed
ORD-002676,2024-01-18,CUST-00447,Phone Case,Electronics,2,24.38,10,43.88,East,Marketplace,Completed
ORD-000638,2024-01-18,CUST-01488,Throw Blanket,Home & Kitchen,3,40.39,5,115.11,West,Website,Completed
ORD-000820,2024-01-18,CUST-00186,Phone Case,Electronics,1,17.47,0,17.47,South,Website,Refunded
ORD-001078,2024-01-18,CUST-01683,Throw Blanket,Home & Kitchen,1,45.0,0,45.0,International,Mobile App,Completed
ORD-000304,2024-01-18,CUST-00438,USB-C Cable,Electronics,1,9.92,0,9.92,South,Social Media,Completed
ORD-000888,2024-01-18,CUST-01291,Winter Jacket,Clothing,1,106.09,0,106.09,South,Mobile App,Cancelled
ORD-001945,2024-01-18,CUST-01710,Hair Oil,Beauty,1,20.91,0,20.91,East,Social Media,Completed
ORD-003075,2024-01-19,CUST-00711,Sunscreen SPF 50,Beauty,1,16.85,5,16.01,East,Mobile App,Refunded
ORD-000057,2024-01-19,CUST-00659,Sheet Mask Pack,Beauty,2,11.31,10,20.36,South,Mobile App,Completed
ORD-000977,2024-01-19,CUST-01746,USB-C Cable,Electronics,1,11.83,20,9.46,International,Email,Completed
ORD-001434,2024-01-19,CUST-00569,Bluetooth Speaker,Electronics,1,67.61,0,67.61,West,Website,Completed
ORD-002004,2024-01-19,CUST-01592,Portable Charger,Electronics,1,37.41,25,28.06,South,Social Media,Completed
ORD-002239,2024-01-19,CUST-00670,Throw Blanket,Home & Kitchen,1,50.23,5,47.72,East,Website,Cancelled
ORD-000561,2024-01-19,CUST-01935,Bluetooth Speaker,Electronics,1,65.79,10,59.21,West,Website,Completed
ORD-001006,2024-01-19,CUST-01959,Running Shoes,Clothing,1,95.78,0,95.78,West,Website,Refunded
ORD-003102,2024-01-19,CUST-00967,Cotton T-Shirt,Clothing,1,26.46,0,26.46,East,Mobile App,Completed
ORD-002432,2024-01-19,CUST-00212,Sunscreen SPF 50,Beauty,1,27.73,0,27.73,International,Website,Completed
ORD-002728,2024-01-19,CUST-00923,Denim Jeans,Clothing,1,54.6,0,54.6,South,Website,Completed
ORD-002620,2024-01-19,CUST-01155,Baseball Cap,Clothing,2,13.06,0,26.12,South,Website,Completed
ORD-000334,2024-01-19,CUST-00283,Denim Jeans,Clothing,1,72.62,0,72.62,East,Website,Completed
ORD-001216,2024-01-19,CUST-00243,Denim Jeans,Clothing,1,58.55,0,58.55,South,Website,Completed
ORD-000470,2024-01-19,CUST-01520,Face Moisturizer,Beauty,1,20.72,0,20.72,South,Website,Cancelled
ORD-002498,2024-01-19,CUST-00231,Winter Jacket,Clothing,3,139.01,0,417.03,West,Mobile App,Cancelled
ORD-000803,2024-01-19,CUST-00533,Sheet Mask Pack,Beauty,1,16.51,0,16.51,South,Mobile App,Completed
ORD-001705,2024-01-19,CUST-02011,Running Shoes,Clothing,1,57.68,0,57.68,Midwest,Email,Completed
ORD-003177,2024-01-20,CUST-01545,Baseball Cap,Clothing,1,19.92,0,19.92,Midwest,Website,Completed
ORD-001901,2024-01-20,CUST-00801,Denim Jeans,Clothing,2,79.15,10,142.47,International,Email,Completed
ORD-002144,2024-01-20,CUST-01091,Phone Case,Electronics,2,34.36,0,68.72,International,Mobile App,Refunded
ORD-000463,2024-01-20,CUST-00870,Bluetooth Speaker,Electronics,1,36.9,0,36.9,Midwest,Mobile App,Completed
ORD-001968,2024-01-20,CUST-01055,Bluetooth Speaker,Electronics,2,52.92,0,105.84,East,Website,Cancelled
ORD-002883,2024-01-20,CUST-01827,Face Moisturizer,Beauty,1,22.05,0,22.05,Midwest,Mobile App,Cancelled
ORD-002809,2024-01-20,CUST-01049,Cotton T-Shirt,Clothing,1,26.39,0,26.39,South,Marketplace,Completed
ORD-000066,2024-01-20,CUST-01859,Lip Balm Set,Beauty,1,13.4,0,13.4,International,Website,Refunded
ORD-002203,2024-01-20,CUST-01227,Phone Case,Electronics,1,25.99,0,25.99,West,Mobile App,Cancelled
ORD-002026,2024-01-20,CUST-00533,Winter Jacket,Clothing,1,131.21,0,131.21,West,Mobile App,Completed
ORD-000827,2024-01-20,CUST-00805,Plant Pot,Home & Kitchen,2,19.89,0,39.78,East,Website,Refunded
ORD-001660,2024-01-20,CUST-01055,Plant Pot,Home & Kitchen,1,18.38,0,18.38,Midwest,Mobile App,Completed
ORD-002935,2024-01-20,CUST-01172,Face Moisturizer,Beauty,2,19.65,0,39.3,Midwest,Social Media,Refunded
ORD-002496,2024-01-20,CUST-00511,Baseball Cap,Clothing,3,23.48,0,70.44,East,Website,Refunded
ORD-000643,2024-01-20,CUST-01089,Cotton T-Shirt,Clothing,1,19.06,0,19.06,South,Marketplace,Completed
ORD-003052,2024-01-20,CUST-01349,Running Shoes,Clothing,1,83.03,10,74.73,West,Email,Completed
ORD-001942,2024-01-20,CUST-00262,Bluetooth Speaker,Electronics,2,58.28,0,116.56,West,Website,Completed
ORD-000728,2024-01-20,CUST-00999,Scented Candle,Home & Kitchen,1,21.9,0,21.9,West,Website,Completed
ORD-000636,2024-01-20,CUST-00712,USB-C Cable,Electronics,1,10.5,0,10.5,East,Marketplace,Completed
ORD-002209,2024-01-20,CUST-00273,Sunscreen SPF 50,Beauty,1,20.82,0,20.82,East,Website,Completed
ORD-002268,2024-01-20,CUST-00939,Sunscreen SPF 50,Beauty,1,14.39,0,14.39,South,Email,Refunded
ORD-002331,2024-01-21,CUST-00470,Phone Case,Electronics,1,20.95,0,20.95,West,Website,Completed
ORD-002787,2024-01-21,CUST-01574,Cotton T-Shirt,Clothing,1,21.26,0,21.26,South,Mobile App,Refunded
ORD-002169,2024-01-21,CUST-00532,Denim Jeans,Clothing,1,75.01,0,75.01,West,Social Media,Completed
ORD-000100,2024-01-21,CUST-00332,Lip Balm Set,Beauty,1,10.41,10,9.37,East,Website,Completed
ORD-003238,2024-01-21,CUST-00325,Plant Pot,Home & Kitchen,1,15.99,0,15.99,International,Email,Completed
ORD-001997,2024-01-21,CUST-00192,Scented Candle,Home & Kitchen,1,20.02,15,17.02,West,Website,Cancelled
ORD-000996,2024-01-21,CUST-01545,USB-C Cable,Electronics,1,9.97,0,9.97,Midwest,Mobile App,Completed
ORD-001740,2024-01-21,CUST-00247,Winter Jacket,Clothing,1,135.8,0,135.8,East,Social Media,Completed
ORD-002732,2024-01-21,CUST-00044,Sheet Mask Pack,Beauty,1,13.48,0,13.48,West,Website,Cancelled
ORD-002284,2024-01-21,CUST-00533,Kitchen Scale,Home & Kitchen,1,28.96,0,28.96,South,Website,Completed
ORD-000465,2024-01-21,CUST-00647,USB-C Cable,Electronics,3,8.38,0,25.14,Midwest,Social Media,Completed
ORD-001916,2024-01-21,CUST-00509,Wireless Earbuds,Electronics,1,60.36,0,60.36,Midwest,Mobile App,Completed
ORD-000053,2024-01-21,CUST-01217,Bluetooth Speaker,Electronics,1,56.49,0,56.49,West,Mobile App,Completed
ORD-000947,2024-01-21,CUST-01890,Lip Balm Set,Beauty,1,8.68,0,8.68,East,Email,Completed
ORD-000924,2024-01-21,CUST-00574,Winter Jacket,Clothing,1,89.4,15,75.99,East,Website,Refunded
ORD-000920,2024-01-21,CUST-00580,Coffee Mug Set,Home & Kitchen,1,19.03,0,19.03,East,Email,Cancelled
ORD-003427,2024-01-21,CUST-01510,Cotton T-Shirt,Clothing,1,24.0,0,24.0,East,Mobile App,Cancelled
ORD-003118,2024-01-22,CUST-01618,Lip Balm Set,Beauty,1,8.6,5,8.17,South,Social Media,Completed
ORD-000233,2024-01-22,CUST-01659,Wireless Earbuds,Electronics,1,66.1,0,66.1,East,Website,Completed
ORD-000850,2024-01-22,CUST-01465,Phone Case,Electronics,1,25.79,0,25.79,International,Mobile App,Completed
ORD-003459,2024-01-22,CUST-02091,Lip Balm Set,Beauty,2,12.12,0,24.24,West,Mobile App,Refunded
ORD-003270,2024-01-22,CUST-00985,Phone Case,Electronics,1,16.86,0,16.86,East,Website,Completed
ORD-000606,2024-01-22,CUST-01771,Plant Pot,Home & Kitchen,1,21.21,0,21.21,West,Website,Completed
ORD-002670,2024-01-22,CUST-00752,Cotton T-Shirt,Clothing,1,19.55,0,19.55,East,Mobile App,Completed
ORD-002011,2024-01-22,CUST-01260,Denim Jeans,Clothing,1,55.22,0,55.22,West,Social Media,Completed
ORD-001449,2024-01-22,CUST-00150,Kitchen Scale,Home & Kitchen,1,31.48,20,25.18,South,Social Media,Cancelled
ORD-003328,2024-01-22,CUST-00821,Sunscreen SPF 50,Beauty,1,26.3,5,24.98,West,Email,Completed
ORD-000520,2024-01-22,CUST-02059,Sheet Mask Pack,Beauty,1,10.78,0,10.78,East,Website,Completed
ORD-002045,2024-01-22,CUST-00477,Running Shoes,Clothing,3,88.26,0,264.78,West,Mobile App,Cancelled
ORD-000861,2024-01-22,CUST-00154,Throw Blanket,Home & Kitchen,2,48.25,0,96.5,West,Email,Completed
ORD-000270,2024-01-22,CUST-00140,Plant Pot,Home & Kitchen,2,17.19,25,25.78,Midwest,Mobile App,Completed
ORD-003402,2024-01-22,CUST-01334,Winter Jacket,Clothing,1,116.49,0,116.49,West,Marketplace,Completed
ORD-002236,2024-01-23,CUST-01774,Denim Jeans,Clothing,1,62.8,0,62.8,Midwest,Mobile App,Completed
ORD-000648,2024-01-23,CUST-00013,Hair Oil,Beauty,1,24.02,0,24.02,East,Email,Completed
ORD-003036,2024-01-23,CUST-00515,Cotton T-Shirt,Clothing,1,16.55,0,16.55,South,Website,Refunded
ORD-002727,2024-01-23,CUST-01084,Face Moisturizer,Beauty,2,16.3,10,29.34,South,Mobile App,Refunded
ORD-001719,2024-01-23,CUST-01846,Scented Candle,Home & Kitchen,1,20.44,0,20.44,International,Website,Completed
ORD-000526,2024-01-23,CUST-00413,Portable Charger,Electronics,2,36.07,10,64.93,South,Social Media,Completed
ORD-001007,2024-01-23,CUST-01055,Cotton T-Shirt,Clothing,1,22.56,0,22.56,Midwest,Website,Completed
ORD-001204,2024-01-23,CUST-01121,Baseball Cap,Clothing,2,27.17,0,54.34,West,Website,Completed
ORD-000663,2024-01-23,CUST-00128,Kitchen Scale,Home & Kitchen,1,26.92,0,26.92,South,Website,Completed
ORD-002866,2024-01-23,CUST-01262,Throw Blanket,Home & Kitchen,1,42.8,0,42.8,Midwest,Mobile App,Completed
ORD-000748,2024-01-23,CUST-01335,Kitchen Scale,Home & Kitchen,2,28.04,15,47.67,East,Mobile App,Cancelled
ORD-001981,2024-01-23,CUST-01118,Scented Candle,Home & Kitchen,1,12.52,15,10.64,West,Social Media,Completed
ORD-003197,2024-01-23,CUST-01719,Cotton T-Shirt,Clothing,1,18.7,0,18.7,Midwest,Email,Completed
ORD-000808,2024-01-23,CUST-01672,USB-C Cable,Electronics,1,16.98,0,16.98,International,Mobile App,Completed
ORD-001071,2024-01-23,CUST-01823,Kitchen Scale,Home & Kitchen,1,35.48,0,35.48,West,Mobile App,Cancelled
ORD-000675,2024-01-23,CUST-00028,Coffee Mug Set,Home & Kitchen,1,22.32,0,22.32,West,Social Media,Completed
ORD-001436,2024-01-23,CUST-00204,Cotton T-Shirt,Clothing,1,29.17,15,24.79,East,Website,Completed
ORD-000256,2024-01-23,CUST-01465,Sunscreen SPF 50,Beauty,2,25.01,20,40.02,West,Website,Completed
ORD-002497,2024-01-23,CUST-01634,Baseball Cap,Clothing,1,25.26,0,25.26,East,Mobile App,Completed
ORD-002135,2024-01-23,CUST-01023,Plant Pot,Home & Kitchen,1,14.1,0,14.1,West,Mobile App,Completed
ORD-001226,2024-01-23,CUST-01107,Kitchen Scale,Home & Kitchen,1,37.77,0,37.77,West,Mobile App,Completed
ORD-003173,2024-01-24,CUST-01146,Cotton T-Shirt,Clothing,1,26.94,0,26.94,East,Mobile App,Completed
ORD-003245,2024-01-24,CUST-00532,Portable Charger,Electronics,1,34.07,0,34.07,South,Website,Completed
ORD-002365,2024-01-24,CUST-01187,USB-C Cable,Electronics,1,12.98,10,11.68,West,Website,Completed
ORD-000945,2024-01-24,CUST-00503,Denim Jeans,Clothing,1,50.54,15,42.96,International,Marketplace,Completed
ORD-003125,2024-01-24,CUST-01551,Sheet Mask Pack,Beauty,1,12.68,0,12.68,West,Email,Completed
ORD-001696,2024-01-24,CUST-01716,Lip Balm Set,Beauty,3,10.4,0,31.2,South,Website,Completed
ORD-001090,2024-01-24,CUST-01465,Portable Charger,Electronics,2,37.47,0,74.94,West,Email,Refunded
ORD-000003,2024-01-24,CUST-01387,Phone Case,Electronics,1,19.49,0,19.49,West,Email,Refunded
ORD-002850,2024-01-24,CUST-00306,Scented Candle,Home & Kitchen,1,14.31,0,14.31,West,Mobile App,Cancelled
ORD-002701,2024-01-24,CUST-00532,Running Shoes,Clothing,3,79.15,0,237.45,Midwest,Email,Cancelled
ORD-000608,2024-01-24,CUST-01955,Running Shoes,Clothing,1,73.22,0,73.22,West,Social Media,Completed
ORD-003341,2024-01-24,CUST-00532,Plant Pot,Home & Kitchen,2,15.41,10,27.74,East,Mobile App,Completed
ORD-000750,2024-01-24,CUST-01084,Bluetooth Speaker,Electronics,1,56.12,0,56.12,South,Website,Refunded
ORD-002511,2024-01-24,CUST-01040,Phone Case,Electronics,1,22.68,0,22.68,East,Social Media,Refunded
ORD-001119,2024-01-24,CUST-01955,Phone Case,Electronics,2,30.91,0,61.82,West,Mobile App,Cancelled
ORD-003414,2024-01-24,CUST-01657,Sunscreen SPF 50,Beauty,1,17.09,0,17.09,East,Website,Refunded
ORD-000872,2024-01-24,CUST-00720,Phone Case,Electronics,1,22.06,0,22.06,East,Website,Completed
ORD-002529,2024-01-24,CUST-00275,Sunscreen SPF 50,Beauty,1,21.75,15,18.49,South,Mobile App,Completed
ORD-000215,2024-01-24,CUST-00181,Coffee Mug Set,Home & Kitchen,1,24.62,0,24.62,West,Website,Completed
ORD-001533,2024-01-24,CUST-01852,Face Moisturizer,Beauty,1,43.29,0,43.29,International,Marketplace,Completed
ORD-000204,2024-01-24,CUST-00500,Sunscreen SPF 50,Beauty,2,17.36,0,34.72,West,Website,Completed
